   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44747	17521	5188	4933	402	1675	587	6497	7084	36803	82.2469
Poba (Sadar)	72681	19602	6736	15412	1063	3378	949	14075	15024	61215	84.2242
Mohanpur	42647	17142	2730	7522	650	1694	988	4360	5348	35086	82.2707
Puthiya	48777	17853	5112	6923	488	1243	391	7922	8313	39932	81.8665
Bagmara	98206	41044	8283	13411	2650	3795	3638	9742	13380	82563	84.0712
Charghat	49282	18733	5671	6934	1069	1496	536	6130	6666	40569	82.3201
Boalia	95690	33969	30116	8967	804	1486	607	5467	6074	81416	85.0831
Tanore	44193	17647	2478	5108	566	2572	1408	6615	8023	36394	82.3524
Godagari	70211	22088	5563	12255	1641	1246	2606	13683	16289	59082	84.1492
Bagha	43580	14241	4475	9173	395	1114	346	6767	7113	36511	83.7793

 
