   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82076	30542	6980	13717	1448	3746	1535	3470	5005	61438	74.8550
Uzirpur	46180	19148	2293	5878	1136	2936	736	3714	4450	35841	77.6115
Bakerganj	63986	23873	3646	10312	2495	1945	1681	5479	7160	49431	77.2528
Babuganj	26234	10623	1267	3446	736	1292	603	1651	2254	19618	74.7808
Mehendiganj	49481	16281	4180	9090	1791	1872	2395	1647	4042	37256	75.2935
Gournadi	35647	14693	1904	5069	863	1457	444	3662	4106	28092	78.8061
Muladi	30480	9450	1997	6502	1263	753	488	1343	1831	21796	71.5092
Hizla	24902	7223	2072	6996	950	511	727	602	1329	19081	76.6244
Agailjhara	27980	11768	1515	2701	763	1312	393	3261	3654	21713	77.6019
Banaripara	28862	11200	1297	3048	1327	2115	568	2000	2568	21555	74.6830

 
