   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	14610	4465	981	1588	626	342	201	837	1038	9040	61.8754
Gowainghat	40834	10014	2391	5750	1930	483	898	2496	3394	23962	58.6815
Jakiganj	29641	8471	3244	4180	1615	450	538	54	592	18552	62.5890
Jaintapur	22587	6456	1959	3928	1091	208	390	704	1094	14736	65.2411
Balaganj	40882	10606	3568	6255	1589	951	229	1886	2115	25084	61.3571
Golapganj	39921	11880	4554	3443	1119	955	430	2267	2697	24648	61.7419
Sylhet Sadar	69658	23106	6423	6312	1318	1570	496	2900	3396	42125	60.4740
Biani Bazar	29938	7762	3009	3556	2929	321	523	891	1414	18991	63.4344
Kanaighat	41208	11397	2943	5663	2859	611	1311	587	1898	25371	61.5681
Biswanath	25571	9421	2075	2779	1003	465	158	1452	1610	17353	67.8620
Companiganj	21415	6087	1847	3318	815	644	61	746	807	13518	63.1240
South Shurma	43154	12821	2971	4846	1138	822	252	2257	2509	25107	58.1800

 
