   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86495	29736	8225	14386	2790	2549	2481	6119	8600	66286	76.6356
Chouddagram	85946	32354	4380	17264	3189	1615	858	7058	7916	66718	77.6278
Barura	85542	32259	4520	16204	2808	2392	1932	5470	7402	65585	76.6699
Laksham	54713	22119	3044	9474	663	767	479	4583	5062	41129	75.1723
Burichong	64285	23962	5549	8236	2557	3498	1998	4523	6521	50323	78.2811
Brahmanpara	39954	15257	2649	6424	1567	1675	626	4048	4674	32246	80.7078
Homna	39749	12194	3518	8209	2091	633	366	2603	2969	29614	74.5025
Muradnagar	111014	39067	8842	19847	4322	3710	918	8684	9602	85390	76.9182
Debidwar	90445	36196	6243	15371	3386	1764	1383	7244	8627	71587	79.1498
Daudkandi	71607	23052	5187	12817	3391	1752	1048	7204	8252	54451	76.0414
Chandina	74295	27029	4109	12969	2139	1039	2391	4165	6556	53841	72.4692
Nangolkot	73424	21477	4927	13034	1306	1623	266	6818	7084	49451	67.3499
Meghna	21931	6887	1423	5458	606	379	122	2159	2281	17034	77.6709
Titash	37744	10550	3447	7875	1841	1082	450	4078	4528	29323	77.6892
Comilla Sadar South	80668	33042	3828	11224	1509	1426	1406	5016	6422	57451	71.2191
Monohargonj	47920	18489	3784	7469	980	867	437	4382	4819	36408	75.9766

 
