   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33521	14092	1249	4120	304	647	1708	4226	5934	26346	78.5955
Kaharole	33796	13436	549	4348	499	579	1714	5290	7004	26415	78.1601
Fulbari	35447	15500	1508	2245	526	718	3151	4130	7281	27778	78.3649
Khanshama	37814	15547	664	6182	387	735	1710	4390	6100	29615	78.3176
Dinajpur Sadar	94518	36919	6307	11713	1183	2085	7451	8334	15785	73992	78.2835
Hakimpur	19377	8541	1467	1999	260	302	1716	1086	2802	15371	79.3260
Birganj	66403	28219	1362	7609	488	1533	3421	8344	11765	50976	76.7676
Ghoraghat	25049	12361	1352	1943	617	314	1563	1726	3289	19876	79.3485
Birol	54401	24017	1527	5531	889	1142	2667	7160	9827	42933	78.9195
Chirir Bandar	62064	28192	1452	6477	433	641	3765	8302	12067	49262	79.3729
Parbatipur	80673	33553	4235	10321	915	1133	6901	8872	15773	65930	81.7250
Nawabganj	48174	21556	1434	6316	882	341	3437	2865	6302	36831	76.4541
Birampur	35616	15403	1325	2756	1220	495	4388	2640	7028	28227	79.2537

 
