   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	54882	21367	1870	5381	1761	439	784	2964	3748	34566	62.9824
Bhariab Bazar	49706	15490	2246	5392	1073	283	443	1750	2193	26677	53.6696
Austagram	24010	9481	1176	1891	960	26	15	1262	1277	14811	61.6868
Kishoreganj Sadar	59525	27193	1631	4705	989	1006	1165	2968	4133	39657	66.6224
Hossainpur	36039	17187	1249	3247	1112	536	329	2367	2696	26027	72.2190
Nikli	25583	9401	702	2715	1753	84	111	1672	1783	16438	64.2536
Bazitpur	42724	19226	2517	3565	1393	225	948	1885	2833	29759	69.6541
Pakundia	49808	19572	2954	4255	1348	470	884	2125	3009	31608	63.4597
Itna	30701	13044	1662	1915	767	49	408	1627	2035	19472	63.4246
Kuliarchar	34008	13666	1024	3381	1037	254	649	1806	2455	21817	64.1526
Tarail	27893	12628	469	2333	606	228	300	1614	1914	18178	65.1705
Karimganj	53728	23941	1919	5545	1761	673	675	2491	3166	37005	68.8747
Mithamoin	21064	8217	897	1558	715	14	275	934	1209	12610	59.8652

 
