   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22543	6867	602	7771	350	598	271	665	936	17124	75.9615
Moheshkhali	54650	23929	1322	10501	1674	2018	2310	1907	4217	43661	79.8920
Coxs Bazar Sadar	78283	27491	6786	13734	2390	2927	2190	2932	5122	58450	74.6650
Ramu	43447	11918	1919	11625	2189	1201	2356	2123	4479	33331	76.7165
Chakaria	78668	29824	3865	20049	2478	3214	1567	3829	5396	64826	82.4045
Ukhiya	35168	15223	1917	8040	485	713	613	923	1536	27914	79.3733
Teknaf	45900	14345	2282	14099	487	855	1457	1041	2498	34566	75.3072
Pekua	29426	8574	522	8171	470	467	534	991	1525	19729	67.0461

 
