   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	58485	21417	4144	13088	2144	1106	1369	3036	4405	46304	79.1724
Rayganj	67351	30659	2908	13193	2225	578	1956	2441	4397	53960	80.1176
Tarash	45653	22253	1852	7082	1149	358	1974	1577	3551	36245	79.3924
Sirajganj Sadar	108905	43242	14808	23820	2773	588	2018	2750	4768	89999	82.6399
Kamarkhand	28164	11127	1665	5197	815	722	594	1073	1667	21193	75.2485
Chouhali	18951	6278	1765	3797	997	459	313	579	892	14188	74.8668
Ullahpara	121364	52115	8322	24377	2282	1823	3092	4659	7751	96670	79.6529
Belkuchi	67813	28479	7862	9921	1599	337	994	1392	2386	50584	74.5934
Shazadpur	113870	37031	7215	30080	4021	884	1487	4062	5549	84780	74.4533

 
