   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	23042	7385	593	7508	434	720	276	660	936	17576	76.2781
Moheshkhali	52951	23315	1053	9690	862	1196	1997	1773	3770	39886	75.3262
Coxs Bazar Sadar	72612	24359	5826	12176	2464	2798	2094	2573	4667	52290	72.0129
Ramu	41965	11517	1916	10911	2183	949	2140	1917	4057	31533	75.1412
Chakaria	75816	28111	3682	19032	2011	2378	1358	3431	4789	60003	79.1429
Ukhiya	33665	15276	1246	7072	533	597	536	900	1436	26160	77.7068
Teknaf	43938	12622	2050	12738	393	747	1315	968	2283	30833	70.1739
Pekua	27670	7896	455	7676	415	295	439	1021	1460	18197	65.7644

 
