   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34507	13745	1802	4758	1168	1493	472	1961	2433	25399	73.6054
Pabna Sadar	132530	40750	10172	29654	5207	3946	4746	7068	11814	101543	76.6189
Chatmohor	72549	30491	4842	6968	3139	1682	987	6894	7881	55003	75.8150
Ishwardi	70325	23204	8559	11606	1917	3109	819	5003	5822	54217	77.0949
Faridpur	27350	9178	1702	6394	900	842	894	1493	2387	21403	78.2559
Sujanagar	61372	20361	3343	11269	4791	2048	654	4817	5471	47283	77.0433
Santhia	89910	35346	4522	20944	3196	2134	1445	5093	6538	72680	80.8364
Bera	56211	24386	3317	9636	1945	1860	819	2708	3527	44671	79.4702
Bhangoora	28697	12976	2601	2492	1125	525	965	1414	2379	22098	77.0046

 
