   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	92619	32067	11963	12598	2488	2413	1950	10170	12120	73649	79.5182
Boalmari	54426	19766	4647	8091	3328	853	1348	4720	6068	42753	78.5525
Bhanga	52877	20168	4103	5131	3670	1328	1198	6861	8059	42459	80.2977
Char Bhadrashion	13306	3996	1960	1581	711	746	164	1293	1457	10451	78.5435
Nagarkanda	35662	14384	3794	4789	1345	976	876	3022	3898	29186	81.8406
Sadarpur	33965	11318	3593	4243	959	864	220	3353	3573	24550	72.2803
Alphadanga	22217	8213	1927	3979	993	304	641	1703	2344	17760	79.9388
Modhukhali	43531	17717	3178	5816	1105	1241	960	4586	5546	34603	79.4905
Saltha	33206	12544	3491	4975	1205	568	750	2279	3029	25812	77.7329

 
