   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15267	5027	1309	1813	654	2297	849	794	1643	12743	83.4676
Kawkhali	12025	4702	780	2159	524	1172	251	700	951	10288	85.5551
Rangamati Sadar	19979	7198	1478	2808	1655	2072	607	881	1488	16699	83.5828
Baghaichhari	11692	5569	776	1320	680	706	58	569	627	9678	82.7745
Barkal	7348	3063	341	1240	417	444	320	257	577	6082	82.7708
Naniarchar	9165	3628	452	1322	357	896	437	545	982	7637	83.3279
Jurachhari	4423	1887	261	550	256	375	218	140	358	3687	83.3597
Kaptai	11101	4063	1095	2053	243	901	107	697	804	9159	82.5061
Rajasthali	4720	1980	113	658	158	698	183	156	339	3946	83.6017
Belaichhari	4977	2426	159	700	157	477	21	246	267	4186	84.1069

 
