   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	89131	31882	10862	11817	2605	1280	1361	10172	11533	69979	78.5125
Boalmari	52249	20182	4216	8316	3442	379	1231	4271	5502	42037	80.4551
Bhanga	50930	20391	4080	5142	3248	574	1126	6135	7261	40696	79.9058
Char Bhadrashion	12928	4076	1943	1588	695	426	139	1218	1357	10085	78.0090
Nagarkanda	35965	14635	3316	4459	1258	667	697	2931	3628	27963	77.7506
Sadarpur	33264	11411	3537	4354	1181	438	189	3091	3280	24201	72.7543
Alphadanga	22304	8209	1856	3757	1197	246	744	1504	2248	17513	78.5195
Modhukhali	43171	17497	3083	5744	1473	824	880	4290	5170	33791	78.2725
Saltha	33232	13118	3409	4964	1347	466	544	2212	2756	26060	78.4184

 
