   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56706	21251	4557	11774	1719	1433	1120	2497	3617	44351	78.2122
Rayganj	68183	30035	3537	13105	2190	997	1782	2279	4061	53925	79.0886
Tarash	44783	21624	2039	6586	971	665	1639	1412	3051	34936	78.0117
Sirajganj Sadar	111285	40834	15000	22168	2572	1088	1689	2235	3924	85586	76.9070
Kamarkhand	28635	11803	2122	5167	822	969	559	1033	1592	22475	78.4879
Chouhali	19105	6799	1577	4056	996	756	309	724	1033	15217	79.6493
Ullahpara	119210	49853	8529	22208	2434	2170	2787	4067	6854	92048	77.2150
Belkuchi	68778	31275	8454	9772	1284	700	820	1450	2270	53755	78.1573
Shazadpur	110991	37752	8433	29392	4263	1681	1410	3950	5360	86881	78.2775

 
