   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56533	21172	4438	11720	1710	1169	1133	2472	3605	43814	77.5016
Rayganj	67795	29921	3377	12942	2049	856	1765	2234	3999	53144	78.3893
Tarash	44367	21670	1996	6496	880	501	1616	1333	2949	34492	77.7425
Sirajganj Sadar	110465	40281	14787	21733	2433	843	1655	2135	3790	83867	75.9218
Kamarkhand	28415	11465	2054	5069	787	910	559	1011	1570	21855	76.9136
Chouhali	19203	6551	1437	4078	924	679	299	675	974	14643	76.2537
Ullahpara	118116	49199	8351	21980	2191	1992	2773	3997	6770	90483	76.6052
Belkuchi	68439	30988	8429	9552	1451	654	873	1384	2257	53331	77.9249
Shazadpur	109976	37383	8354	29610	3943	1198	1375	3846	5221	85709	77.9343

 
