   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53355	21524	4068	9345	1724	2118	2516	4610	7126	45905	86.0369
Fakirhat	30291	11410	2262	4389	2477	928	925	3408	4333	25799	85.1705
Sarankhola	21356	7751	1558	4889	987	382	1320	703	2023	17590	82.3656
Morralganj	66238	29576	4182	10831	2707	942	3172	3129	6301	54539	82.3379
Kachua	20010	7843	1551	2929	853	1144	1176	1437	2613	16933	84.6227
Mollahat	26637	10099	1985	3601	1239	490	872	1942	2814	20228	75.9395
Rampal	33240	15534	2567	2612	975	974	1740	2491	4231	26893	80.9055
Chitalmari	26928	9479	2064	4906	573	824	741	1750	2491	20337	75.5236
Mongla	26503	12074	2643	3263	631	718	1632	1536	3168	22497	84.8847

 
