   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	81955	30755	6915	13830	1763	3239	1626	3611	5237	61739	75.3328
Uzirpur	46163	18891	2150	6302	1161	2407	745	3670	4415	35326	76.5245
Bakerganj	64116	23893	3845	10278	2854	1289	1612	5469	7081	49240	76.7983
Babuganj	27435	10841	1289	4262	788	902	663	1728	2391	20473	74.6237
Mehendiganj	55595	18480	4784	10078	2306	1743	2721	2215	4936	42327	76.1345
Gournadi	36156	14016	1572	5101	1000	1429	413	3710	4123	27241	75.3430
Muladi	31112	10262	2056	6949	1650	595	415	1426	1841	23353	75.0611
Hizla	24485	7127	1811	7337	940	387	604	605	1209	18811	76.8266
Agailjhara	28745	11745	1474	2652	842	937	409	3404	3813	21463	74.6669
Banaripara	28606	11339	1237	3074	1216	1869	475	2040	2515	21250	74.2851

 
