   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47468	17004	1903	11037	1570	678	407	3725	4132	36324	76.5231
Matlab (South)	42881	14858	2777	9855	796	829	489	2892	3381	32496	75.7818
Hajiganj	61708	24594	2170	13145	1865	929	583	4361	4944	47647	77.2137
Chandpur Sadar	72701	28504	3120	14998	2605	2749	1197	4924	6121	58097	79.9122
Kachua	78848	27552	4182	15581	2214	1451	1398	5518	6916	57896	73.4274
Faridganj	81794	32299	5021	14404	2114	2217	653	6489	7142	63197	77.2636
Hemchar	19028	7851	648	3469	538	427	244	1565	1809	14742	77.4753
Motlab (North)	57409	22451	3517	9162	1346	1639	283	6229	6512	44627	77.7352

 
