   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47889	16796	1920	10637	1431	1241	417	3973	4390	36415	76.0404
Matlab (South)	43573	15643	2889	9331	858	1442	502	3011	3513	33676	77.2864
Hajiganj	62805	25036	2175	12793	1876	1685	647	4619	5266	48831	77.7502
Chandpur Sadar	73681	28113	3225	14002	2860	3327	1211	4885	6096	57623	78.2061
Kachua	80232	29089	4507	15773	2256	1952	1510	5859	7369	60946	75.9622
Faridganj	83097	32391	5288	14082	2450	3100	692	6958	7650	64961	78.1749
Hemchar	18902	8078	659	3263	475	551	255	1472	1727	14753	78.0499
Motlab (North)	57683	21753	3389	8081	1235	2262	299	5639	5938	42658	73.9525

 
