   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56939	24114	4582	9911	2139	1245	1305	3915	5220	47211	82.9150
Bhariab Bazar	51633	22238	5616	7762	1592	1156	678	3031	3709	42073	81.4847
Austagram	25866	10860	2306	4159	1418	314	160	1976	2136	21193	81.9338
Kishoreganj Sadar	63257	32249	3786	7837	1390	1794	2133	3489	5622	52678	83.2762
Hossainpur	37170	17633	1776	4961	1497	1376	501	2767	3268	30511	82.0850
Nikli	26107	11167	1587	3372	1976	520	179	2475	2654	21276	81.4954
Bazitpur	43141	20815	3677	4449	1315	668	1221	2668	3889	34813	80.6959
Pakundia	45755	20437	3619	6095	1893	1143	1705	2167	3872	37059	80.9944
Itna	32531	16247	2575	3219	1098	733	734	2240	2974	26846	82.5244
Kuliarchar	32125	14326	1842	4069	1154	1294	1030	2047	3077	25762	80.1930
Tarail	29566	14991	1839	2748	1024	915	766	1928	2694	24211	81.8880
Karimganj	53541	25939	3217	7492	2392	1613	1264	3385	4649	45302	84.6118
Mithamoin	21841	11000	1552	2418	875	183	638	1320	1958	17986	82.3497

 
