   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	87123	29777	8185	14222	3087	2894	2653	6273	8926	67091	77.0072
Chouddagram	86499	32930	4552	17596	3416	1859	882	7230	8112	68465	79.1512
Barura	86217	32040	4369	16267	2951	2517	2008	5574	7582	65726	76.2332
Laksham	54797	22364	3026	9415	745	885	510	4635	5145	41580	75.8801
Burichong	65225	24114	5534	8356	2655	3711	2077	4580	6657	51027	78.2323
Brahmanpara	40321	15463	2606	6287	1602	1700	634	4186	4820	32478	80.5486
Homna	39951	12494	3482	8321	2101	661	370	2681	3051	30110	75.3673
Muradnagar	112091	38880	8534	19685	4358	4093	942	8927	9869	85419	76.2050
Debidwar	90210	36521	6083	15015	3352	1848	1387	7238	8625	71444	79.1974
Daudkandi	72014	23295	5286	12995	3524	1879	1148	7471	8619	55598	77.2044
Chandina	75230	28169	4204	13333	2266	1178	2486	4331	6817	55967	74.3945
Nangolkot	74112	22360	4994	13404	1456	1993	267	7051	7318	51525	69.5232
Meghna	22113	6962	1440	5533	596	401	127	2251	2378	17310	78.2797
Titash	37906	10616	3475	7930	1882	1122	461	4212	4673	29698	78.3464
Comilla Sadar South	81480	33395	3962	11476	1631	1590	1472	5206	6678	58732	72.0815
Monohargonj	48440	18635	3784	7638	1045	1128	440	4474	4914	37144	76.6804

 
