   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53617	20289	4273	8533	1432	1328	550	4305	4855	40710	75.9274
Begumganj	109185	38842	8042	18553	4727	2593	918	9451	10369	83126	76.1332
Companiganj	48835	16974	3549	7092	2006	1029	929	2770	3699	34349	70.3368
Sudharam (Sadar)	88699	28333	8783	17617	2314	2531	1048	6792	7840	67418	76.0076
Hatiya	72992	27200	3682	17500	1186	2141	2126	1529	3655	55364	75.8494
Chatkhil	44694	16914	2677	5962	1842	1437	314	3616	3930	32762	73.3029
Subarna Char	51316	16640	4854	9767	863	2646	1174	2820	3994	38764	75.5398
Sonaimuri	64307	25340	4786	9461	2077	987	340	6237	6577	49228	76.5515
Kabirhat	35496	12558	2255	6811	923	1480	184	3133	3317	27344	77.0340

 
