   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33638	14098	1248	4162	297	670	1744	4277	6021	26496	78.7681
Kaharole	33912	13447	548	4327	494	611	1756	5331	7087	26514	78.1847
Fulbari	35482	15522	1510	2237	515	712	3190	4166	7356	27852	78.4961
Khanshama	37992	15724	650	6073	396	751	1737	4424	6161	29755	78.3191
Dinajpur Sadar	94886	36962	6266	11942	1200	2129	7629	8447	16076	74575	78.5943
Hakimpur	19428	8378	1464	2032	289	352	1817	1092	2909	15424	79.3906
Birganj	66658	28454	1370	7543	463	1570	3448	8422	11870	51270	76.9150
Ghoraghat	24962	12178	1262	1946	624	341	1569	1754	3323	19674	78.8158
Birol	54518	24039	1511	5517	930	1171	2709	7218	9927	43095	79.0473
Chirir Bandar	62316	28107	1484	6475	534	693	3843	8385	12228	49521	79.4676
Parbatipur	80776	33430	4233	10353	900	1187	7053	8948	16001	66104	81.8362
Nawabganj	48260	21502	1425	6360	874	393	3518	2905	6423	36977	76.6204
Birampur	35670	15397	1322	2713	1240	529	4461	2670	7131	28332	79.4281

 
