   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22553	7283	693	7293	458	627	245	647	892	17246	76.4688
Moheshkhali	50827	23690	1123	9117	867	1075	2004	1805	3809	39681	78.0707
Coxs Bazar Sadar	71685	24466	5753	12596	2525	3033	2225	2713	4938	53311	74.3684
Ramu	41264	11462	1941	10893	2209	763	2114	1885	3999	31267	75.7731
Chakaria	76962	29926	3713	19785	2090	1874	1057	3366	4423	61811	80.3137
Ukhiya	32848	14778	1160	6850	377	494	479	850	1329	24988	76.0716
Teknaf	41294	12683	1696	12178	350	581	1093	929	2022	29510	71.4632
Pekua	26726	7961	509	7553	498	266	417	1107	1524	18311	68.5138

 
