   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15141	5112	1354	1925	578	2112	838	790	1628	12709	83.9377
Kawkhali	11908	4655	812	2178	511	1106	251	702	953	10215	85.7827
Rangamati Sadar	19851	7300	1522	2829	1622	1968	594	870	1464	16705	84.1519
Baghaichhari	11654	5680	804	1374	666	640	56	571	627	9791	84.0141
Barkal	7287	3104	393	1262	406	397	311	259	570	6132	84.1499
Naniarchar	9067	3694	479	1295	346	786	433	542	975	7575	83.5447
Jurachhari	4387	1909	277	558	239	311	218	137	355	3649	83.1776
Kaptai	10983	4002	1064	2056	249	866	111	706	817	9054	82.4365
Rajasthali	4697	1958	114	639	164	677	182	156	338	3890	82.8188
Belaichhari	4898	2369	162	702	160	420	21	255	276	4089	83.4831

 
