   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22317	7187	743	7644	483	373	176	597	773	17203	77.0847
Moheshkhali	50002	22990	1226	8730	876	992	1799	1728	3527	38341	76.6789
Coxs Bazar Sadar	70320	23702	5322	11889	2381	2709	2038	2524	4562	50565	71.9070
Ramu	40718	11516	2036	10692	2209	678	2092	1842	3934	31065	76.2930
Chakaria	73086	29042	3632	19300	1992	1306	584	3196	3780	59052	80.7980
Ukhiya	32291	13907	1083	5907	273	244	400	788	1188	22602	69.9947
Teknaf	39035	12973	1728	11861	280	455	905	878	1783	29080	74.4972
Pekua	26556	7883	477	7367	473	240	315	1054	1369	17809	67.0621

 
