   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92622	33927	17435	12590	2185	3228	2821	3788	6609	75974	82.0259
Dumuria	64948	24944	3948	10419	1597	3093	3064	6510	9574	53575	82.4891
Khulna Sadar	75470	26304	11908	10033	2391	3616	3689	3108	6797	61049	80.8917
Dacope	30877	14764	1075	3496	264	1126	656	2806	3462	24187	78.3334
Terokhada	25330	10073	2283	2585	1058	1477	936	1472	2408	19884	78.4998
Fultala	27623	9453	2984	4890	762	1111	1518	2252	3770	22970	83.1553
Batiaghata	37689	15110	2117	5313	1908	1286	1925	1838	3763	29497	78.2642
Paikgachha	57168	23572	1652	8116	1149	3036	1839	6068	7907	45432	79.4710
Rupsha	37253	14680	2430	4585	1294	1517	1758	2843	4601	29107	78.1333
Koyra	40211	20171	1420	3455	609	1414	1556	2826	4382	31451	78.2149

 
