   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82843	30562	6843	13735	1461	4108	1546	3707	5253	61962	74.7945
Uzirpur	47079	19534	2396	5815	1190	3212	760	3882	4642	36789	78.1431
Bakerganj	64338	24031	3474	10360	2447	2673	1708	5538	7246	50231	78.0736
Babuganj	26958	10901	1319	3564	778	1409	636	1720	2356	20327	75.4025
Mehendiganj	49780	16432	4299	9460	1896	2039	2445	1710	4155	38281	76.9004
Gournadi	36320	14895	1942	5079	841	1502	478	3791	4269	28528	78.5463
Muladi	30561	10151	2111	6022	1326	999	514	1379	1893	22502	73.6298
Hizla	25209	7123	2129	6479	959	772	773	636	1409	18871	74.8582
Agailjhara	28348	11509	1514	2876	790	1513	400	3311	3711	21913	77.3000
Banaripara	29212	11742	1468	3063	1193	2398	599	2075	2674	22538	77.1532

 
