   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16830	5708	821	1271	629	16	36	1633	1669	10114	60.0951
Bahubal	28799	10041	1922	2532	1203	580	283	1319	1602	17880	62.0855
Madhabpur	54705	23916	3270	4077	2644	522	1090	2784	3874	38303	70.0174
Lakhai	23539	7615	2104	2881	505	29	31	1274	1305	14439	61.3408
Habiganj Sadar	49584	20673	2892	2976	1747	384	612	2382	2994	31666	63.8633
Baniachhong	46631	16623	4494	4601	1379	72	498	1872	2370	29539	63.3463
Chunarughat	50754	21134	2220	4780	2212	208	746	2461	3207	33761	66.5189
Nabiganj	46700	13317	945	6105	3418	1187	940	1840	2780	27752	59.4261

 
