   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47596	16771	1932	10656	1407	1066	415	3897	4312	36144	75.9392
Matlab (South)	43376	15413	2893	9439	851	1335	502	2948	3450	33381	76.9573
Hajiganj	62392	24827	2193	12885	1861	1512	635	4557	5192	48470	77.6862
Chandpur Sadar	73330	27827	3222	14146	2772	3198	1210	4857	6067	57232	78.0472
Kachua	79913	28788	4488	15910	2250	1864	1498	5780	7278	60578	75.8049
Faridganj	82773	32363	5178	14234	2397	2859	688	6867	7555	64586	78.0279
Hemchar	18905	7970	654	3287	486	548	245	1465	1710	14655	77.5192
Motlab (North)	57512	21611	3389	8179	1244	2162	301	5625	5926	42511	73.9167

 
