   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	93716	31109	13724	12004	2408	3654	2858	8150	11008	73907	78.8627
Boalmari	54535	20047	4586	7247	2925	1144	1313	4344	5657	41606	76.2923
Bhanga	54074	19511	4367	4767	3463	1648	1190	6770	7960	41716	77.1461
Char Bhadrashion	13291	3954	1972	1440	555	834	167	1259	1426	10181	76.6007
Nagarkanda	35589	13469	4162	4034	1077	1179	813	2602	3415	27336	76.8103
Sadarpur	34189	11507	3911	3960	905	1197	227	2976	3203	24683	72.1957
Alphadanga	22272	7851	2162	3702	1259	390	591	1561	2152	17516	78.6458
Modhukhali	44344	18271	3616	5825	1015	1228	948	4305	5253	35208	79.3974
Saltha	33948	12690	3290	4946	1101	1071	736	2213	2949	26047	76.7262

 
