   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59855	22531	3734	9251	2746	3283	1703	5329	7032	48577	81.1578
Bhariab Bazar	55925	22242	2767	8719	2186	3505	918	5178	6096	45515	81.3858
Austagram	29414	10732	1957	4878	1123	1254	412	3301	3713	23657	80.4277
Kishoreganj Sadar	71610	30913	4508	9615	2601	4174	2619	4822	7441	59252	82.7426
Hossainpur	37834	14594	2511	5566	1623	2324	506	2522	3028	29646	78.3581
Nikli	26764	11224	1601	2892	1394	1541	206	3217	3423	22075	82.4802
Bazitpur	44487	20324	3527	4594	1016	1778	1181	3028	4209	35448	79.6817
Pakundia	43956	18594	3129	5275	1680	2407	1743	2419	4162	35247	80.1870
Itna	32655	16297	2284	2459	588	1297	763	2809	3572	26497	81.1422
Kuliarchar	33609	13395	1311	4418	1285	2453	1336	2596	3932	26794	79.7227
Tarail	29143	13253	1964	2619	946	1584	722	2036	2758	23124	79.3467
Karimganj	53549	23353	3197	5921	1813	3254	1358	3910	5268	42806	79.9380
Mithamoin	23801	9809	1509	2425	948	917	859	1958	2817	18425	77.4127

 
