   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34282	13858	1364	4112	486	1199	1887	4214	6101	27120	79.1086
Kaharole	34384	13580	526	4105	340	1300	1822	5112	6934	26785	77.8996
Fulbari	36282	15146	1967	2137	380	1290	3351	3599	6950	27870	76.8149
Khanshama	40985	15859	523	5736	419	2233	2177	4834	7011	31781	77.5430
Dinajpur Sadar	99182	38044	7295	14518	1111	3233	7620	8020	15640	79841	80.4995
Hakimpur	20030	8051	1578	2220	431	753	1856	1033	2889	15922	79.4908
Birganj	67384	28425	1685	7508	457	3664	3242	8245	11487	53226	78.9891
Ghoraghat	25134	10421	1319	2515	767	1160	1756	1805	3561	19743	78.5510
Birol	54719	22768	1687	5308	1046	2544	2907	7237	10144	43497	79.4916
Chirir Bandar	64136	27656	1704	6842	543	1928	4004	7738	11742	50415	78.6064
Parbatipur	82374	29634	4270	12466	1370	2213	7684	8410	16094	66047	80.1794
Nawabganj	49761	20618	1614	6677	1124	1814	4444	3582	8026	39873	80.1290
Birampur	35641	14743	1768	2502	874	1323	4492	2543	7035	28245	79.2486

 
