   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19838	8856	1101	1722	183	215	201	2424	2625	14702	74.1103
Bahubal	35132	15623	2773	4155	941	1008	1075	2491	3566	28066	79.8873
Madhabpur	62665	30990	3730	5027	1379	1496	2405	4192	6597	49219	78.5430
Lakhai	28798	12856	2096	3383	472	908	436	2510	2946	22661	78.6895
Habiganj Sadar	61463	24386	4797	8609	2341	1972	2434	5636	8070	50175	81.6345
Baniachhong	56774	24123	4284	8385	1123	1018	1820	4080	5900	44833	78.9675
Chunarughat	61108	27126	4042	7548	1916	674	3110	3572	6682	47988	78.5298
Nabiganj	59056	23119	3052	7906	3020	2244	3104	3768	6872	46213	78.2528

 
