   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16178	5955	1491	2358	179	952	624	781	1405	12340	76.2764
Kawkhali	10838	3713	571	1818	340	764	125	631	756	7962	73.4637
Rangamati Sadar	18809	7187	1442	2712	1073	1014	483	888	1371	14799	78.6804
Baghaichhari	11519	5747	740	1267	433	201	31	523	554	8942	77.6283
Barkal	6863	2805	329	1084	244	71	145	260	405	4938	71.9510
Naniarchar	8720	3625	487	1028	316	574	342	533	875	6905	79.1858
Jurachhari	4140	2064	189	567	176	34	116	131	247	3277	79.1546
Kaptai	10587	3859	956	1874	284	451	75	776	851	8275	78.1619
Rajasthali	4594	1815	120	682	200	367	181	218	399	3583	77.9930
Belaichhari	4539	1970	95	693	147	189	34	227	261	3355	73.9150

 
