   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	108495	45690	19031	13727	1868	1713	2264	2804	5068	87097	80.2774
Dumuria	62807	25776	3244	7886	1595	2105	3383	6138	9521	50127	79.8112
Khulna Sadar	106619	45232	15117	20756	3332	1794	2014	1335	3349	89580	84.0188
Dacope	30623	15178	1025	3827	379	354	569	2786	3355	24118	78.7578
Terokhada	23724	9873	2470	2460	1304	1087	795	1065	1860	19054	80.3153
Fultala	26825	9961	2605	4936	786	991	1413	1853	3266	22545	84.0447
Batiaghata	36134	14585	2041	5119	1883	624	1825	1727	3552	27804	76.9469
Paikgachha	55555	25888	1558	7530	999	1996	1511	4900	6411	44382	79.8884
Rupsha	35936	14128	2249	4704	1175	634	1838	2322	4160	27050	75.2727
Koyra	38917	21724	1331	3360	539	758	1291	2334	3625	31337	80.5227

 
