   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22350	6957	649	6999	341	939	239	618	857	16742	74.9083
Moheshkhali	56231	23365	1577	9941	1975	3020	2290	1697	3987	43865	78.0086
Coxs Bazar Sadar	80303	27714	6651	13809	2450	3410	2160	2957	5117	59151	73.6598
Ramu	44234	12290	2045	11616	2299	2338	2622	2216	4838	35426	80.0877
Chakaria	80012	30080	4017	20030	2459	3505	1564	3854	5418	65509	81.8740
Ukhiya	37269	14969	1741	7940	471	1995	715	918	1633	28749	77.1392
Teknaf	47421	14617	2517	14377	562	1088	1471	1109	2580	35741	75.3696
Pekua	31159	10309	656	8423	356	1360	576	910	1486	22590	72.4991

 
