   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44516	17388	5077	4930	400	1690	583	6407	6990	36475	81.9368
Poba (Sadar)	72327	19520	6603	15409	1046	3338	941	13923	14864	60780	84.0350
Mohanpur	42500	17345	2637	7421	670	1620	988	4342	5330	35023	82.4071
Puthiya	48721	18031	5007	6518	517	1309	386	7886	8272	39654	81.3900
Bagmara	97793	40745	8245	12988	2673	3854	3509	9641	13150	81655	83.4978
Charghat	49119	18661	5539	6958	1045	1395	529	6068	6597	40195	81.8319
Boalia	95287	33932	29450	9062	786	1436	607	5411	6018	80684	84.6747
Tanore	44024	17627	2447	4999	565	2579	1404	6552	7956	36173	82.1665
Godagari	69991	21858	6334	12270	1673	1214	2594	13547	16141	59490	84.9966
Bagha	43633	14285	4416	9285	421	1165	356	6786	7142	36714	84.1427

 
