   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15122	6104	1544	2378	166	772	528	793	1321	12285	81.2393
Kawkhali	10189	3605	530	1690	319	1035	118	659	777	7956	78.0842
Rangamati Sadar	18130	6953	1425	2554	861	799	437	907	1344	13936	76.8671
Baghaichhari	11414	5759	759	1208	404	167	30	517	547	8844	77.4838
Barkal	6506	2609	314	992	218	63	122	256	378	4574	70.3043
Naniarchar	8449	3578	482	1039	322	497	302	529	831	6749	79.8793
Jurachhari	3903	1948	140	499	156	9	90	129	219	2971	76.1209
Kaptai	10616	3790	934	1862	275	510	55	700	755	8126	76.5448
Rajasthali	4520	1722	133	667	234	357	167	235	402	3515	77.7655
Belaichhari	4529	1926	101	552	146	162	28	231	259	3146	69.4635

 
