   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33955	14090	1336	4097	333	760	2024	4512	6536	27152	79.9647
Kaharole	34431	13270	523	4317	602	806	1920	5583	7503	27021	78.4787
Fulbari	35781	15215	1504	2199	524	1126	3480	4280	7760	28328	79.1705
Khanshama	38709	15886	616	5845	423	1041	1967	4607	6574	30385	78.4960
Dinajpur Sadar	96072	36960	6139	12193	1223	2323	8230	8836	17066	75904	79.0074
Hakimpur	19604	8082	1433	2081	317	465	2036	1135	3171	15549	79.3154
Birganj	67895	27687	1575	7602	467	3255	3737	8939	12676	53262	78.4476
Ghoraghat	25306	12065	1209	2095	660	473	1674	1772	3446	19948	78.8272
Birol	54738	23633	1482	5561	1023	1555	2887	7590	10477	43731	79.8915
Chirir Bandar	63271	28193	1522	6809	534	696	4140	8668	12808	50562	79.9134
Parbatipur	81753	33085	4197	9793	946	1563	7758	9195	16953	66537	81.3878
Nawabganj	48626	21363	1459	6389	870	666	3814	3017	6831	37578	77.2796
Birampur	35886	15243	1384	2706	1262	775	4775	2801	7576	28946	80.6610

 
