   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	43837	14030	1014	8478	1481	233	300	2753	3053	28289	64.5322
Matlab (South)	40697	11829	1582	9384	597	201	319	2306	2625	26218	64.4224
Hajiganj	57718	21047	1853	10679	1424	486	357	3082	3439	38928	67.4452
Chandpur Sadar	65707	23572	1648	12288	1389	569	684	4042	4726	44192	67.2562
Kachua	72846	24909	2608	13252	1340	548	885	4239	5124	47781	65.5918
Faridganj	77354	29017	3258	12042	1468	643	417	5193	5610	52038	67.2725
Hemchar	18210	7030	460	2847	497	302	98	1539	1637	12773	70.1428
Motlab (North)	54865	18583	1917	7862	960	311	192	5941	6133	35766	65.1891

 
