   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47419	16737	1929	10615	1414	953	413	3857	4270	35918	75.7460
Matlab (South)	43238	15340	2914	9476	834	1255	501	2920	3421	33240	76.8768
Hajiganj	62273	24799	2211	12942	1859	1400	628	4536	5164	48375	77.6821
Chandpur Sadar	73083	27788	3195	14188	2701	3074	1203	4823	6026	56972	77.9552
Kachua	79727	28738	4493	15904	2242	1725	1498	5720	7218	60320	75.6582
Faridganj	82640	32358	5150	14247	2343	2733	688	6810	7498	64329	77.8424
Hemchar	18912	7940	657	3257	476	537	242	1460	1702	14569	77.0357
Motlab (North)	57417	21642	3408	8243	1182	2018	300	5612	5912	42405	73.8544

 
