   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	31108	13359	2754	3304	1100	1030	834	1525	2359	23906	76.8484
Dumuria	62020	26588	3222	7156	1898	1333	2936	5324	8260	48457	78.1312
Khulna Sadar	172636	69981	18021	43764	4235	1843	1639	1628	3267	141111	81.7390
Dacope	30848	17262	953	2211	527	385	371	2689	3060	24398	79.0910
Terokhada	23348	10203	2524	2568	1094	1016	489	711	1200	18605	79.6856
Fultala	25028	10165	2355	4513	739	615	1077	1488	2565	20952	83.7142
Batiaghata	32869	13978	1772	4175	2211	580	1490	1530	3020	25736	78.2987
Paikgachha	54125	29077	1559	6561	1219	701	821	4102	4923	44040	81.3672
Rupsha	34820	14452	2223	4414	1859	782	1243	1829	3072	26802	76.9730
Koyra	40539	23451	1162	3198	639	759	924	2300	3224	32433	80.0044

 
