   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49201	17197	3162	5773	1008	317	274	3596	3870	31327	63.6715
Begumganj	92652	35184	5199	10506	2056	485	564	6220	6784	60214	64.9894
Companiganj	42562	14607	1434	6079	1783	495	337	2180	2517	26915	63.2372
Sudharam (Sadar)	107456	32896	7333	19653	2184	824	1241	6824	8065	70955	66.0317
Hatiya	57027	18892	1736	9746	730	38	865	1617	2482	33624	58.9615
Chatkhil	41065	13677	1442	4873	1072	549	126	2009	2135	23748	57.8303
Subarna Char	29564	8204	2695	4394	518	300	528	1810	2338	18449	62.4036
Sonaimuri	53110	19832	3227	4296	1400	223	226	3539	3765	32743	61.6513

 
