   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16653	5318	1395	1723	723	499	507	1472	1979	11637	69.8793
Gowainghat	47800	13453	3465	9395	2663	939	1444	4858	6302	36217	75.7678
Jakiganj	33226	9728	4019	4767	2140	1411	1714	1821	3535	25600	77.0481
Jaintapur	26080	8299	1933	5736	1056	546	727	1460	2187	19757	75.7554
Balaganj	48408	13254	4148	7227	1800	2381	1039	5288	6327	35137	72.5851
Golapganj	44149	14695	6491	3524	1485	1305	1039	4548	5587	33087	74.9439
Sylhet Sadar	84372	29234	9763	9415	1844	3171	1540	5758	7298	60725	71.9729
Biani Bazar	33999	10014	3946	3489	2460	420	1174	2573	3747	24076	70.8138
Kanaighat	46774	13075	4059	8564	2662	799	2353	1554	3907	33066	70.6931
Biswanath	30154	10570	3529	2698	814	962	601	3716	4317	22890	75.9103
Companiganj	25384	8296	1764	4765	1059	806	157	2091	2248	18938	74.6061
South Shurma	47333	15260	4897	6717	1458	1691	1171	3924	5095	35118	74.1935

 
