   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	86654	29802	6664	14210	1668	2500	1405	3734	5139	59983	69.2213
Uzirpur	44493	19516	2178	6839	1095	1349	636	3336	3972	34949	78.5494
Bakerganj	59345	20937	3023	9264	2321	522	1207	4931	6138	42205	71.1180
Babuganj	27245	10434	1081	4430	635	670	505	1362	1867	19117	70.1670
Mehendiganj	54604	19047	4135	9098	1929	792	2153	2278	4431	39432	72.2145
Gournadi	34428	13931	1404	4518	880	782	297	3242	3539	25054	72.7722
Muladi	33191	12345	2586	6908	1642	308	316	1464	1780	25569	77.0359
Hizla	22853	7659	1529	5603	949	334	380	614	994	17068	74.6860
Agailjhara	27471	11730	1322	2619	906	465	299	3200	3499	20541	74.7734
Banaripara	27181	11811	1142	3132	1211	588	275	1704	1979	19863	73.0768

 
