   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34530	14913	1408	4696	1248	1287	298	2550	2848	26400	76.4553
Pabna Sadar	118160	42647	8271	25999	4005	2601	1910	6327	8237	91760	77.6574
Chatmohor	67802	31363	3574	5016	2457	1951	584	7082	7666	52027	76.7337
Ishwardi	65676	23601	6385	12239	2317	2986	616	4392	5008	52536	79.9927
Faridpur	26492	9720	1630	5566	964	536	754	1789	2543	20959	79.1144
Sujanagar	58410	22320	4078	8022	3888	2467	287	4328	4615	45390	77.7093
Santhia	80642	34298	3218	17247	2632	1348	576	4332	4908	63651	78.9303
Bera	52286	24202	2544	8225	1699	1163	235	2142	2377	40210	76.9040
Bhangoora	26525	13497	1644	1822	1084	243	500	1590	2090	20380	76.8332

 
