   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53597	20251	4274	8530	1433	1329	551	4304	4855	40672	75.8848
Begumganj	109112	38834	8054	18568	4715	2592	918	9438	10356	83119	76.1777
Companiganj	48875	16918	3547	7101	2011	1027	929	2769	3698	34302	70.1831
Sudharam (Sadar)	88639	28349	8781	17608	2305	2525	1051	6774	7825	67393	76.0309
Hatiya	72845	27170	3673	17511	1182	2090	2127	1529	3656	55282	75.8899
Chatkhil	44679	16878	2656	5955	1844	1444	314	3623	3937	32714	73.2201
Subarna Char	51287	16616	4827	9761	862	2654	1174	2821	3995	38715	75.4870
Sonaimuri	64279	25358	4788	9433	2076	986	340	6234	6574	49215	76.5647
Kabirhat	35473	12586	2273	6830	917	1482	184	3131	3315	27403	77.2503

 
