   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43540	16788	4460	4693	416	1603	568	6078	6646	34606	79.4809
Poba (Sadar)	70750	19274	6371	15368	941	2902	863	13204	14067	58923	83.2834
Mohanpur	41369	17150	2479	7128	651	1498	949	4156	5105	34011	82.2137
Puthiya	47874	17794	4576	6048	511	1358	352	7496	7848	38135	79.6570
Bagmara	95557	39979	6836	13387	2310	3714	3433	8915	12348	78574	82.2274
Charghat	47709	17993	4650	6391	881	1163	450	5638	6088	37166	77.9014
Boalia	94996	36690	28422	8734	653	1164	579	5001	5580	81243	85.5225
Tanore	43008	17720	2569	4627	497	2386	1276	6061	7337	35136	81.6964
Godagari	68572	21080	6251	11996	1577	1376	2490	12677	15167	57447	83.7762
Bagha	42590	14005	4109	8679	495	1396	341	6509	6850	35534	83.4327

 
