   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34057	14070	1343	4086	338	793	2128	4594	6722	27352	80.3124
Kaharole	34599	13221	529	4244	667	900	1974	5654	7628	27189	78.5832
Fulbari	36027	15018	1489	2217	547	1393	3623	4362	7985	28649	79.5209
Khanshama	39020	15916	606	5905	441	1074	2012	4657	6669	30611	78.4495
Dinajpur Sadar	96381	36954	6012	12235	1295	2429	8531	9052	17583	76508	79.3808
Hakimpur	19638	7965	1420	2119	347	534	2103	1127	3230	15615	79.5142
Birganj	68345	27813	1610	7650	477	3258	3843	9147	12990	53798	78.7153
Ghoraghat	25379	11934	1225	2164	675	587	1752	1823	3575	20160	79.4358
Birol	54863	23476	1526	5516	1086	1647	2961	7720	10681	43932	80.0758
Chirir Bandar	63558	28131	1590	6949	544	785	4266	8754	13020	51019	80.2716
Parbatipur	82161	32925	4258	9909	1020	1652	8043	9329	17372	67136	81.7127
Nawabganj	48800	21257	1418	6457	870	817	3926	3079	7005	37824	77.5082
Birampur	35989	15066	1423	2733	1269	903	4897	2838	7735	29129	80.9386

 
