   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	55349	21124	2724	6192	1840	545	827	3098	3925	36350	65.6742
Bhariab Bazar	50513	15849	2472	6275	1148	318	460	1854	2314	28376	56.1756
Austagram	24275	9821	1422	2201	1019	43	20	342	362	14868	61.2482
Kishoreganj Sadar	59920	27266	2332	5791	1042	1261	1293	3041	4334	42026	70.1368
Hossainpur	36163	16428	1582	3867	1176	656	359	2390	2749	26458	73.1632
Nikli	25945	9428	1601	3058	1908	154	116	1740	1856	18005	69.3968
Bazitpur	42699	19453	2607	3591	1510	239	960	1997	2957	30357	71.0953
Pakundia	49921	19670	2950	4588	1523	568	972	2086	3058	32357	64.8164
Itna	30853	13531	1770	1861	788	52	414	1697	2111	20113	65.1898
Kuliarchar	34001	12536	2193	3676	1054	276	673	1772	2445	22180	65.2334
Tarail	28045	13263	1027	2335	360	319	328	1656	1984	19288	68.7752
Karimganj	53747	24218	2092	6389	1894	823	743	2572	3315	38731	72.0617
Mithamoin	20975	8244	1077	1672	782	13	343	966	1309	13097	62.4410

 
