   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19581	8465	1024	1668	213	202	216	2395	2611	14183	72.4325
Bahubal	34730	15165	2643	3978	992	854	1054	2431	3485	27117	78.0795
Madhabpur	61580	30259	3773	4637	1432	1228	2387	4098	6485	47814	77.6453
Lakhai	28509	12638	2027	3264	445	689	408	2396	2804	21867	76.7021
Habiganj Sadar	60778	24100	4656	8445	2241	1704	2407	5490	7897	49043	80.6920
Baniachhong	56407	22874	4018	7596	1117	745	1755	3849	5604	41954	74.3773
Chunarughat	60538	26464	3885	7167	1940	548	3093	3569	6662	46666	77.0855
Nabiganj	58645	23374	3154	8044	3039	2177	3065	3687	6752	46540	79.3589

 
