   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58865	22038	3799	9772	2641	3092	1687	5030	6717	48059	81.6427
Bhariab Bazar	55172	21792	3173	8144	2061	2976	886	4624	5510	43656	79.1271
Austagram	28783	10479	1833	4624	1973	1116	394	3029	3423	23448	81.4648
Kishoreganj Sadar	70836	30329	4382	8781	2092	3368	2691	4483	7174	56126	79.2337
Hossainpur	37007	16833	1834	4421	1571	2031	516	2565	3081	29771	80.4469
Nikli	27292	11044	1572	3353	1752	1245	214	2970	3184	22150	81.1593
Bazitpur	44317	19714	3379	4401	1087	1429	1202	2848	4050	34060	76.8554
Pakundia	41363	17614	2903	4779	1460	2049	1740	2194	3934	32739	79.1504
Itna	32286	16632	2152	2617	707	890	692	2461	3153	26151	80.9980
Kuliarchar	32804	13847	1268	3799	1172	2366	1249	2426	3675	26127	79.6458
Tarail	29371	13518	1430	2673	757	1260	760	2063	2823	22461	76.4734
Karimganj	52698	23431	2945	5662	1921	2853	1366	3657	5023	41835	79.3863
Mithamoin	23667	10415	1688	2554	890	564	844	1750	2594	18705	79.0341

 
