   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	85938	30888	9135	9123	2732	1439	493	9449	9942	63259	73.6100
Boalmari	50684	17089	3064	8522	3269	231	924	3394	4318	36493	72.0010
Bhanga	47167	18813	3500	4929	2549	166	778	4045	4823	34780	73.7380
Char Bhadrashion	12237	3293	1488	1360	633	232	104	969	1073	8079	66.0211
Nagarkanda	39562	14968	3371	4453	1861	497	454	2277	2731	27881	70.4742
Sadarpur	31859	9934	3211	3790	1245	474	131	2516	2647	21301	66.8602
Alphadanga	23749	9487	1598	3173	1072	24	534	1307	1841	17195	72.4030
Modhukhali	39875	16320	2463	4177	1422	249	639	3709	4348	28979	72.6746
Saltha	23174	8173	2001	2246	716	163	208	1238	1446	14745	63.6273

 
