   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21765	7207	533	7252	421	48	123	524	647	16108	74.0087
Moheshkhali	47553	19881	1089	6765	842	214	1306	1694	3000	31791	66.8538
Coxs Bazar Sadar	68108	23005	4684	10660	2356	1351	2316	2514	4830	46886	68.8407
Ramu	39090	11284	1877	8622	2074	306	1729	1691	3420	27583	70.5628
Chakaria	65673	25448	2702	14581	1920	270	244	2867	3111	48032	73.1381
Ukhiya	25328	9049	822	3784	255	59	227	568	795	14764	58.2912
Teknaf	36866	11346	1073	9159	305	250	621	762	1383	23516	63.7878
Pekua	14035	5120	350	2781	457	51	181	803	984	9743	69.4193

 
