   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	16511	5680	1079	2933	1009	181	594	774	1368	12250	74.1930
Khagrachhari Sadar	17648	6850	695	3007	461	907	568	785	1353	13273	75.2097
Mahalchhari	8752	3619	253	1227	202	228	343	301	644	6173	70.5324
Panchhari	10267	5672	179	885	131	235	239	252	491	7593	73.9554
Ramgarh	11374	4995	517	1576	434	343	281	332	613	8478	74.5384
Manikchhari	9912	2533	229	2050	404	362	228	949	1177	6755	68.1497
Matiranga	22202	8765	1100	4092	614	738	1184	1429	2613	17922	80.7225
Lakshmichhari	5302	2476	133	461	294	29	113	288	401	3794	71.5579

 
