   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44099	17649	6046	4854	375	1410	527	6168	6695	37029	83.9679
Poba (Sadar)	74010	18375	7450	15822	1061	3795	904	13560	14464	60967	82.3767
Mohanpur	42286	16421	3265	7792	639	1866	895	3892	4787	34770	82.2258
Puthiya	48689	17880	6121	6800	469	1480	352	7325	7677	40427	83.0311
Bagmara	87599	40612	6679	12373	1309	2594	2533	6627	9160	72727	83.0226
Charghat	48460	17901	5968	6651	908	1922	476	5868	6344	39694	81.9109
Boalia	102050	33195	28376	14686	615	1713	577	5726	6303	84888	83.1828
Tanore	44333	17964	2832	4917	497	2585	1269	6143	7412	36207	81.6705
Godagari	70617	21814	4794	12106	1610	1738	2248	12557	14805	56867	80.5288
Bagha	41906	13154	5448	8186	425	1301	321	5032	5353	33867	80.8166

 
