   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17060	5910	788	1345	618	16	21	1867	1888	10565	61.9285
Bahubal	28952	10302	1908	2600	1272	591	313	1555	1868	18541	64.0405
Madhabpur	55506	24223	3220	4178	2782	588	1582	3088	4670	39661	71.4535
Lakhai	23868	8089	2148	3083	525	37	42	1469	1511	15393	64.4922
Habiganj Sadar	51021	20957	3020	3980	1767	431	1080	2838	3918	34073	66.7823
Baniachhong	46877	16970	4292	4693	1410	69	723	2172	2895	30329	64.6991
Chunarughat	51526	21814	2472	5443	2350	223	1693	2792	4485	36787	71.3950
Nabiganj	48069	14996	1276	6862	3621	1268	1630	2164	3794	31817	66.1903

 
