   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	64027	24750	3605	10154	1989	1183	2440	5343	7783	49464	77.2549
Jessore Sadar	134555	46253	9656	25015	4124	3640	4671	8506	13177	101865	75.7051
Sarsa	73473	27580	4140	15065	1486	1059	1942	3564	5506	54836	74.6342
Keshobpur	55571	21132	2535	10699	1292	901	2452	3710	6162	42721	76.8764
Bagherpara	44358	20052	2979	5973	1774	750	1373	4009	5382	36910	83.2093
Monirampur	90479	30152	3486	24891	2410	1832	5941	5920	11861	74632	82.4854
Abhaynagar	53684	18399	2882	10788	1892	795	1932	4284	6216	40972	76.3207
Chowgachha	50486	18382	3290	8767	1588	737	1133	4605	5738	38502	76.2627

 
