   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17463	7057	954	1571	607	112	93	1974	2067	12368	70.8240
Bahubal	30502	12145	2378	3032	1395	532	358	1785	2143	21625	70.8970
Madhabpur	55115	25638	3460	4420	2574	741	1783	3216	4999	41832	75.8995
Lakhai	24458	9220	2503	3313	527	42	71	1670	1741	17346	70.9216
Habiganj Sadar	52665	23789	3941	5161	1740	464	1280	3366	4646	39741	75.4600
Baniachhong	48364	18599	4771	5435	1603	76	925	2483	3408	33892	70.0769
Chunarughat	53499	23609	3008	6152	2391	288	1980	2908	4888	40336	75.3958
Nabiganj	49353	18082	1812	7486	3614	1216	2004	2458	4462	36672	74.3055

 
