   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22839	7141	693	6767	350	1522	282	625	907	17380	76.0979
Moheshkhali	57546	23881	1783	9957	2461	4192	2544	1739	4283	46557	80.9040
Coxs Bazar Sadar	82670	29243	7014	14311	2723	4315	2304	3262	5566	63172	76.4147
Ramu	45041	12132	2028	11158	2438	3218	2854	2322	5176	36150	80.2602
Chakaria	81708	30828	4311	20437	2417	4530	1612	3979	5591	68114	83.3627
Ukhiya	38392	15135	1775	8212	590	2491	874	966	1840	30043	78.2533
Teknaf	48941	15390	2754	14687	705	1570	1592	1158	2750	37856	77.3503
Pekua	32026	11123	837	8447	471	2051	609	978	1587	24516	76.5503

 
