   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	54198	20532	4261	8469	1444	1597	565	4431	4996	41299	76.2002
Begumganj	110255	38726	8009	18327	4879	3373	922	9636	10558	83872	76.0709
Companiganj	49551	17155	3564	7271	2077	1213	943	2818	3761	35041	70.7170
Sudharam (Sadar)	89893	28504	8862	17799	2451	3090	1034	6893	7927	68633	76.3497
Hatiya	74362	27381	3731	17265	1297	2764	2171	1564	3735	56173	75.5399
Chatkhil	44943	17274	2808	6021	1864	1614	314	3701	4015	33596	74.7525
Subarna Char	52171	16765	4917	9809	886	3084	1181	2832	4013	39474	75.6627
Sonaimuri	64762	25104	4794	9465	2059	1482	350	6363	6713	49617	76.6144
Kabirhat	36422	12505	2187	6891	960	1983	190	3168	3358	27884	76.5581

 
