   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15016	5208	1519	1946	400	1809	804	790	1594	12476	83.0847
Kawkhali	11689	4484	874	2105	462	967	244	692	936	9828	84.0790
Rangamati Sadar	19726	7316	1599	2900	1642	1784	593	855	1448	16689	84.6041
Baghaichhari	11614	5692	812	1404	609	543	53	570	623	9683	83.3735
Barkal	7217	3121	429	1266	385	307	282	264	546	6054	83.8853
Naniarchar	8915	3767	515	1147	325	713	416	541	957	7424	83.2754
Jurachhari	4295	2007	239	546	206	203	206	135	341	3542	82.4680
Kaptai	10734	3894	988	1988	259	672	105	729	834	8635	80.4453
Rajasthali	4666	1914	127	644	169	556	177	156	333	3743	80.2186
Belaichhari	4786	2296	178	729	162	311	22	250	272	3948	82.4906

 
