   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47762	16781	1926	10655	1435	1158	417	3940	4357	36312	76.0270
Matlab (South)	43481	15580	2866	9372	848	1407	500	2979	3479	33552	77.1647
Hajiganj	62636	24927	2185	12859	1864	1623	646	4582	5228	48686	77.7285
Chandpur Sadar	73551	28056	3208	14113	2840	3300	1215	4871	6086	57603	78.3171
Kachua	80084	28977	4501	15816	2261	1937	1509	5829	7338	60830	75.9577
Faridganj	82979	32325	5261	14113	2420	3007	691	6917	7608	64734	78.0125
Hemchar	18898	8068	646	3273	478	553	255	1469	1724	14742	78.0083
Motlab (North)	57548	21708	3366	8078	1232	2188	299	5634	5933	42505	73.8601

 
